signal_date,structure,hold_sessions,status,reason,entry_date,exit_date,expiration,legs,net_entry_usd,net_exit_usd,risk_usd,pnl_usd,return_on_risk
2012-05-17,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2012-05-18,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2012-06-01,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2012-06-04,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2012-06-21,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2012-06-25,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2012-07-09,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2012-07-10,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2012-07-23,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2012-07-24,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2012-07-25,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2012-08-23,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2012-09-25,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2012-09-26,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2012-10-09,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2012-10-10,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2012-10-19,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2012-10-22,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2012-10-23,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2012-10-24,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2012-10-25,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2012-11-07,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2012-11-09,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2012-12-21,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2012-12-26,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2013-02-21,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2013-04-05,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2013-04-16,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2013-04-17,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2013-04-19,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2013-05-31,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2013-06-04,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2013-06-05,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2013-06-12,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2013-06-21,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2013-06-24,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2013-08-07,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2013-08-15,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2013-08-16,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2013-08-19,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2013-08-27,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2013-08-28,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2013-08-29,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2013-09-23,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2013-09-24,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2013-11-07,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2013-12-11,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2013-12-12,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2013-12-13,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2014-01-28,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2014-03-13,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2014-03-14,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2014-04-07,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2014-04-08,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2014-04-14,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2014-05-15,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2014-06-12,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2014-08-04,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2014-08-07,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2014-09-23,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2014-09-25,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2014-09-29,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2014-10-01,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2014-12-10,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2014-12-11,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2014-12-15,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2014-12-31,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-02,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-05,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-06,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-07,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-13,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-27,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-28,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-29,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-01-30,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-03-06,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-03-10,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-03-11,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-03-25,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-03-26,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-03-27,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-04-30,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-05-06,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-05-07,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-05-26,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-06-08,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-06-26,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-06-30,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-07-01,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-07-24,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-07-27,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-11-09,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-11-11,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-11-16,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-12-03,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-12-09,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2015-12-10,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2016-04-07,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2016-04-11,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2016-04-29,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2016-05-05,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2016-05-13,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2016-05-19,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2016-06-13,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2016-06-14,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2016-06-15,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2016-06-28,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2016-09-09,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2016-09-12,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2016-09-13,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2016-10-11,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2016-10-13,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2016-11-01,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2016-12-30,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2017-03-21,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2017-03-22,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2017-03-23,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2017-05-17,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2017-05-18,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2017-08-10,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2017-08-11,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2017-08-17,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2017-08-18,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2017-08-21,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2018-01-31,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2018-02-28,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2018-03-02,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2018-03-14,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2018-03-15,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2018-03-19,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2018-03-20,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2018-03-21,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2018-04-20,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2018-04-24,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2018-04-25,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2018-05-29,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2018-06-25,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2018-06-27,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2018-07-30,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2018-08-13,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2018-10-05,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2018-10-08,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2018-10-22,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2019-03-06,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2019-03-07,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2019-03-08,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2019-03-22,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2019-03-26,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2019-05-24,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2019-05-28,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2019-05-29,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2019-05-30,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2019-06-25,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2019-06-26,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2019-07-31,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2019-08-01,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2019-08-02,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2019-08-07,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2019-08-16,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2019-08-23,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2019-08-26,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2019-08-27,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2019-09-24,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2019-10-01,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2019-10-02,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2019-10-03,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2019-10-09,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2019-12-03,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2020-01-28,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2020-06-12,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2020-06-15,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2020-06-26,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2020-09-03,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2020-09-04,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2020-09-08,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2020-09-21,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2020-09-23,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2020-10-15,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2020-10-19,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2020-10-20,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2020-12-11,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-01-28,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-01-29,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-02-22,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-02-25,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-02-26,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-03-04,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-03-18,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-03-19,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-05-04,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-05-11,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-05-12,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-05-13,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-05-19,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-06-18,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-07-19,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-08-18,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-08-19,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-09-10,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-09-20,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-09-21,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-09-28,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-09-29,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-09-30,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-11-10,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-11-26,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-11-30,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-12-02,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2021-12-20,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-05,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-06,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-07,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-18,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-19,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-20,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2022-01-24,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2022-04-06,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2022-04-07,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2023-02-10,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2023-02-17,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2023-02-21,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2023-02-22,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2023-02-23,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2023-03-09,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2023-04-25,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2023-04-26,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2023-05-03,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2023-05-04,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2023-05-23,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2023-05-24,put_credit_spread,2,rejected,no_chain_for_entry_date,,,,,,,,,
2023-07-07,put_credit_spread,2,filled,,2023-07-10,2023-07-12,2023-07-17,-431P/+413P,39.45,-4.55,1760.55,34.9,0.0198
2023-08-02,put_credit_spread,2,filled,,2023-08-03,2023-08-07,2023-08-10,-440P/+422P,46.45,-14.55,1753.55,31.9,0.0182
2023-08-03,put_credit_spread,2,skipped,position_open,,,,,,,,,
2023-08-04,put_credit_spread,2,skipped,position_open,,,,,,,,,
2023-08-16,put_credit_spread,2,filled,,2023-08-17,2023-08-21,2023-08-24,-428P/+410P,92.45,-19.55,1707.55,72.9,0.0427
2023-08-17,put_credit_spread,2,skipped,position_open,,,,,,,,,
2023-08-18,put_credit_spread,2,skipped,position_open,,,,,,,,,
2023-09-07,put_credit_spread,2,filled,,2023-09-08,2023-09-12,2023-09-15,-437P/+419P,51.45,-34.55,1748.55,16.9,0.0097
2023-09-19,put_credit_spread,2,filled,,2023-09-20,2023-09-22,2023-09-27,-430P/+412P,62.45,-219.18,1737.55,-156.73,-0.0902
2023-09-20,put_credit_spread,2,skipped,position_open,,,,,,,,,
2023-09-21,put_credit_spread,2,skipped,position_open,,,,,,,,,
2023-09-22,put_credit_spread,2,skipped,position_open,,,,,,,,,
2023-09-25,put_credit_spread,2,filled,,2023-09-26,2023-09-28,2023-10-03,-417P/+400P,95.82,-35.55,1604.18,60.27,0.0376
2023-09-26,put_credit_spread,2,skipped,position_open,,,,,,,,,
2023-09-27,put_credit_spread,2,skipped,position_open,,,,,,,,,
2023-10-03,put_credit_spread,2,filled,,2023-10-04,2023-10-06,2023-10-11,-416P/+399P,95.2,-10.55,1604.8,84.65,0.0527
2023-10-19,put_credit_spread,2,filled,,2023-10-20,2023-10-24,2023-10-27,-413P/+396P,140.45,-26.55,1559.55,113.9,0.073
2023-10-20,put_credit_spread,2,skipped,position_open,,,,,,,,,
2023-10-23,put_credit_spread,2,skipped,position_open,,,,,,,,,
2024-01-03,put_credit_spread,2,filled,,2024-01-04,2024-01-08,2024-01-11,-458P/+439P,42.83,-3.55,1857.18,39.28,0.0211
2024-01-04,put_credit_spread,2,skipped,position_open,,,,,,,,,
2024-04-04,put_credit_spread,2,filled,,2024-04-05,2024-04-09,2024-04-12,-508P/+487P,96.82,-38.55,2003.18,58.27,0.0291
2024-04-12,put_credit_spread,2,filled,,2024-04-15,2024-04-17,2024-04-22,-494P/+474P,130.57,-120.18,1869.43,10.4,0.0056
2024-04-15,put_credit_spread,2,skipped,position_open,,,,,,,,,
2024-04-16,put_credit_spread,2,skipped,position_open,,,,,,,,,
2024-04-17,put_credit_spread,2,skipped,position_open,,,,,,,,,
2024-05-30,put_credit_spread,2,filled,,2024-05-31,2024-06-04,2024-06-07,-517P/+496P,33.83,-15.55,2066.18,18.28,0.0088
2024-07-18,put_credit_spread,2,filled,,2024-07-19,2024-07-23,2024-07-26,-538P/+516P,75.82,-10.55,2124.18,65.27,0.0307
2024-07-19,put_credit_spread,2,skipped,position_open,,,,,,,,,
2024-07-24,put_credit_spread,2,filled,,2024-07-25,2024-07-29,2024-08-01,-528P/+505P,155.2,-20.55,2144.8,134.65,0.0628
2024-07-25,put_credit_spread,2,skipped,position_open,,,,,,,,,
2024-07-26,put_credit_spread,2,skipped,position_open,,,,,,,,,
2024-09-03,put_credit_spread,2,filled,,2024-09-04,2024-09-06,2024-09-11,-540P/+520P,162.82,-415.42,1837.18,-252.6,-0.1375
2024-09-04,put_credit_spread,2,skipped,position_open,,,,,,,,,
2024-09-05,put_credit_spread,2,skipped,position_open,,,,,,,,,
2024-09-06,put_credit_spread,2,skipped,position_open,,,,,,,,,
